compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
4-Br-debranone	YOVHEWGBSZLWSV-UHFFFAOYSA-N	[M-H]-	266.96623024800004	0.7050935725531747	0.20509357255317473	1.2050935725531748	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-43_4-Br-debranone_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run701.h5	HF_Aug2019	
CHLORPROPAMIDE	RKWGIWYCVPQPMF-UHFFFAOYSA-N	[M-H]-	275.026265	0.70557856	0.20557856	1.20557856	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_10_MS-P1-C11_1_Rg70to1050-CE102040norm--S1_Run62.h5	HF_Aug2019	
PHENACEMIDE	XPFRXWCVYUEORT-UHFFFAOYSA-N	[M-H]-	177.0669516	0.705897323	0.205897323	1.205897323	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_39_MS-P4-C10_1_Rg70to1050-CE102040norm--S1_Run210.h5	HF_Aug2019	
SULFAMERAZINE	QPPBRPIAZZHUNT-UHFFFAOYSA-N	[M-H]-	263.0608206	0.708081622	0.208081622	1.208081622	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_41_MS-P5-C2_1_Rg70to1050-CE102040norm--S1_Run220.h5	HF_Aug2019	
DEXAMETHASONE	UREBDLICKHMUKA-QCYOSJOCSA-N	[M-H]-	391.1926262	0.708996697	0.208996697	1.208996697	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_14_MS-P2-C5_1_Rg70to1050-CE205060norm--S1_Run83.h5	HF_Aug2019	
Heliolactone	VPSDSSLYHQLBLR-WXGDJGGUSA-N	[M-H]-	359.150012488	0.7091374935096288	0.20913749350962885	1.2091374935096288	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-49_heliolactone_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run731.h5	HF_Aug2019	
HYDROFLUMETHIAZIDE	DMDGGSIALPNSEE-UHFFFAOYSA-N	[M-H]-	329.9835564	0.710870785	0.210870785	1.210870785	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_26_MS-P3-C7_1_Rg70to1050-CE205060norm--S1_Run144.h5	HF_Aug2019	
PHENOLPHTHALEIN	KJFMBFZCATUALV-UHFFFAOYSA-N	[M-H]-	317.0819329	0.7110942	0.2110942	1.2110942	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_34_MS-P4-C5_1_Rg70to1050-CE102040norm--S1_Run184.h5	HF_Aug2019	
SALICYLAMIDE	SKZKKFZAGNVIMN-UHFFFAOYSA-N	[M-H]-	136.0404025	0.711642326	0.211642326	1.211642326	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_49_MS-P5-C10_1_Rg70to1050-CE205060norm--S1_Run262.h5	HF_Aug2019	
4-CN-debranone	UUFNYHLSDRHEEM-UHFFFAOYSA-N	[M-H]-	214.050967148	0.7116976870755525	0.21169768707555248	1.2116976870755525	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-45_4-CN-debranone_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run710.h5	HF_Aug2019	
INDAPAMIDE	NDDAHWYSQHTHNT-UHFFFAOYSA-N	[M-H]-	364.0528141	0.71269244	0.21269244	1.21269244	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_23_MS-P3-C4_1_Rg70to1050-CE205060norm--S1_Run129.h5	HF_Aug2019	
PROPYLTHIOURACIL	KNAHARQHSZJURB-UHFFFAOYSA-N	[M-H]-	169.0441079	0.713789127	0.213789127	1.213789127	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_43_MS-P5-C4_1_Rg70to1050-CE205060norm--S1_Run231.h5	HF_Aug2019	
METHYLPREDNISOLONE	VHRSUDSXCMQTMA-IETLARDKSA-N	[M-H]-	373.2020481	0.716474141	0.216474141	1.216474141	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_35_MS-P4-C6_1_Rg70to1050-CE102040norm--S1_Run189.h5	HF_Aug2019	
NITROMIDE	UUKWKUSGGZNXGA-UHFFFAOYSA-N	[M-H]-	210.0156443	0.716873801	0.216873801	1.216873801	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_34_MS-P4-C5_1_Rg70to1050-CE102040norm--S1_Run184.h5	HF_Aug2019	
BETAMETHASONE	UREBDLICKHMUKA-REKGUKDCSA-N	[M-H]-	391.1926262	0.717860517	0.217860517	1.217860517	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_42_MS-P5-C3_1_Rg70to1050-CE205060norm--S1_Run226.h5	HF_Aug2019	
CHLORAMPHENICOL	WIIZWVCIJKGZOK-DTWKUNHWSA-N	[M-H]-	321.0050508	0.717895242	0.217895242	1.217895242	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_2_MS-P1-C3_1_Rg70to1050-CE102040norm--S1_Run21.h5	HF_Aug2019	
HYDROCORTISONE	JYGXADMDTFJGBT-YDAVOWJHSA-N	[M-H]-	361.2020481	0.718347178	0.218347178	1.218347178	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_5_MS-P1-C6_1_Rg70to1050-CE102040norm--S1_Run36.h5	HF_Aug2019	
HYDROCORTISONE ACETATE	ALEXXDVDDISNDU-KPYZGQEZSA-N	[M-H]-	403.2126127	0.718486718	0.218486718	1.218486718	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_23_MS-P3-C4_1_Rg70to1050-CE205060norm--S1_Run129.h5	HF_Aug2019	
PREDNISOLONE	OIGNJSKKLXVSLS-YDAVOWJHSA-N	[M-H]-	359.186398	0.718590764	0.218590764	1.218590764	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_38_MS-P4-C9_1_Rg70to1050-CE205060norm--S1_Run206.h5	HF_Aug2019	
2-epi-strigol	VOFXXOPWCBSPAA-UHFFFAOYSA-N	[M+Cl]-	381.111040424	0.7227602545664477	0.22276025456644766	1.2227602545664475	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-25_2-epi-strigol_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run610.h5	HF_Aug2019	
ETHIONAMIDE	AEOCXXJPGCBFJA-UHFFFAOYSA-N	[M-H]-	165.0491933	0.723768513	0.223768513	1.223768513	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_22_MS-P3-C3_1_Rg70to1050-CE205060norm--S1_Run124.h5	HF_Aug2019	
Coniferyl Aldehyde	DKZBBWMURDFHNE-NSCUHMNNSA-N	[M-H]-	177.0557182	0.724653344	0.224653344	1.224653344	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-6_ConiferylAldehyde_1_Rg70to1050-CE102040norm-10ugmL-S1_Run403.h5	HF_Aug2019	
Sinapoyl Aldehyde	CDICDSOGTRCHMG-ONEGZZNKSA-N	[M-H]-	207.0662829	0.725562363	0.225562363	1.225562363	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-10_SinapoylAldehyde_1_Rg70to1050-CE102040norm-10ugmL-S1_Run423.h5	HF_Aug2019	
Strigon	HZXNZCJZYALICU-XNLQBRSGSA-N	[M-H]-	343.11871236	0.7259627904029038	0.2259627904029038	1.225962790402904	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-28_strigon_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run625.h5	HF_Aug2019	
Syringaldehyde	KCDXJAYRVLXPFO-UHFFFAOYSA-N	[M-H]-	181.0506328	0.728575015	0.228575015	1.228575015	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-11_Syringaldehyde_1_Rg70to1050-CE205060norm-10ugmL-S1_Run429.h5	HF_Aug2019	
Orobanchol	CDBBMEYPRMUMTR-RZXXLYMMSA-N	[M-H]-	345.134362424	0.7290761052566013	0.22907610525660127	1.2290761052566013	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-29_orobanchol_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run630.h5	HF_Aug2019	
METHYLTHIOURACIL	HWGBHCRJGXAGEU-UHFFFAOYSA-N	[M-H]-	141.0128078	0.729237708	0.229237708	1.229237708	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_36_MS-P4-C7_1_Rg70to1050-CE205060norm--S1_Run195.h5	HF_Aug2019	
Strigol	VOFXXOPWCBSPAA-KCNJUGRMSA-N	[M+Cl]-	381.111040424	0.7299202884520872	0.22992028845208723	1.229920288452087	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-24_strigol_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run604.h5	HF_Aug2019	
2-epi-orobanchol	CDBBMEYPRMUMTR-XCPYXGTHSA-N	[M-H]-	345.134362424	0.7317561594361017	0.23175615943610173	1.2317561594361015	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-30_2-epi-orobanchol_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run634.h5	HF_Aug2019	
4-Hydroxybenzaldehyde	RGHHSNMVTDWUBI-UHFFFAOYSA-N	[M-H]-	121.0295034	0.732258202	0.232258202	1.232258202	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-5_4-Hydroxybenzaldehyde_1_Rg70to1050-CE205060norm-10ugmL-S1_Run399.h5	HF_Aug2019	
PREDNISOLONE	OIGNJSKKLXVSLS-YDAVOWJHSA-N	[M+Cl]-	395.163076	0.733329389	0.233329389	1.233329389	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_38_MS-P4-C9_1_Rg70to1050-CE102040norm--S1_Run205.h5	HF_Aug2019	
2-epi-orobanchol	CDBBMEYPRMUMTR-XCPYXGTHSA-N	[M+Cl]-	381.111040424	0.7340647064396867	0.2340647064396867	1.2340647064396868	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-30_2-epi-orobanchol_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run635.h5	HF_Aug2019	
2-epi-strigol	VOFXXOPWCBSPAA-UHFFFAOYSA-N	[M-H]-	345.134362424	0.7359287605067377	0.23592876050673772	1.235928760506738	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-25_2-epi-strigol_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run609.h5	HF_Aug2019	
Tricin	HRGUSFBJBOKSML-UHFFFAOYSA-N	[M-H]-	329.0666768	0.736748549	0.236748549	1.236748549	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-12_Tricin_1_Rg70to1050-CE102040norm-10ugmL-S1_Run433.h5	HF_Aug2019	
ARPRINOCID	NAPNOSFRRMHNBJ-UHFFFAOYSA-N	[M-H]-	276.0457752	0.737284899	0.237284899	1.237284899	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_28_MS-P3-C9_1_Rg70to1050-CE205060norm--S1_Run155.h5	HF_Aug2019	
ETOPOSIDE	VJJPUSNTGOMMGY-GEGAHKOSSA-N	[M-H]-	587.1770151	0.737679125	0.237679125	1.237679125	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_42_MS-P5-C3_1_Rg70to1050-CE102040norm--S1_Run225.h5	HF_Aug2019	
o-Vanillyl Alcohol	ZENOXNGFMSCLLL-UHFFFAOYSA-N	[M-H]-	153.0557182	0.738688196	0.238688196	1.238688196	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-8_o-VanillylAlcohol_1_Rg70to1050-CE205060norm-10ugmL-S1_Run414.h5	HF_Aug2019	
Cannalactone	CPVIRZRVPXJTRF-VRGJXPMKSA-N	[M+Cl]-	397.14234055199995	0.7387408332893274	0.23874083328932738	1.2387408332893273	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-51_cannalactone_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run740.h5	HF_Aug2019	
BETAMETHASONE	UREBDLICKHMUKA-REKGUKDCSA-N	[M+Cl]-	427.1693042	0.743471775	0.243471775	1.243471775	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_42_MS-P5-C3_1_Rg70to1050-CE102040norm--S1_Run225.h5	HF_Aug2019	
SULFADIAZINE	SEEPANYCNGTZFQ-UHFFFAOYSA-N	[M-H]-	249.0451706	0.744467612	0.244467612	1.244467612	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_50_MS-P5-C11_1_Rg70to1050-CE205060norm--S1_Run267.h5	HF_Aug2019	
Strigol	VOFXXOPWCBSPAA-KCNJUGRMSA-N	[M-H]-	345.134362424	0.7475706005673401	0.24757060056734015	1.2475706005673404	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-24_strigol_1_Rg70to1050-CE102040norm-strigo-ACNwater-S1_Run604.h5	HF_Aug2019	
PHENAZOPYRIDINE HYDROCHLORIDE	QPFYXYFORQJZEC-FOCLMDBBSA-N	[M-H]-	212.0941694	0.751916845	0.251916845	1.251916845	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_40_MS-P4-C11_1_Rg70to1050-CE102040norm--S1_Run215.h5	HF_Aug2019	
Orobanchol	CDBBMEYPRMUMTR-RZXXLYMMSA-N	[M+Cl]-	381.111040424	0.753355612435694	0.25335561243569404	1.2533556124356942	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-29_orobanchol_1_Rg70to1050-CE205060norm-strigo-ACNwater-S1_Run630.h5	HF_Aug2019	
DIGOXIN	LTMHDMANZUZIPE-QVYPYPLASA-N	[M-H]-	779.4223307	0.755851454	0.255851454	1.255851454	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_18_MS-P2-C9_1_Rg70to1050-CE205060norm--S1_Run103.h5	HF_Aug2019	
DIGOXIN	LTMHDMANZUZIPE-QVYPYPLASA-N	[M+Cl]-	815.3990087	0.761919936	0.261919936	1.261919936	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_18_MS-P2-C9_1_Rg70to1050-CE205060norm--S1_Run103.h5	HF_Aug2019	
FLUDROCORTISONE ACETATE	SYWHXTATXSMDSB-JORUCDAYSA-N	[M-H]-	421.2031909	0.762569403	0.262569403	1.262569403	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_27_MS-P3-C8_1_Rg70to1050-CE205060norm--S1_Run149.h5	HF_Aug2019	
METHIMAZOLE	PMRYVIKBURPHAH-UHFFFAOYSA-N	[M-H]-	113.0178932	0.762569403	0.262569403	1.262569403	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_27_MS-P3-C8_1_Rg70to1050-CE205060norm--S1_Run149.h5	HF_Aug2019	
CHLORTHALIDONE	JIVPVXMEBJLZRO-UHFFFAOYSA-N	[M-H]-	337.0055295	0.762616479	0.262616479	1.262616479	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_12_MS-P2-C3_1_Rg70to1050-CE205060norm--S1_Run73.h5	HF_Aug2019	
SALICYL ALCOHOL	CQRYARSYNCAZFO-UHFFFAOYSA-N	[M-H]-	123.0451535	0.763252557	0.263252557	1.263252557	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_48_MS-P5-C9_1_Rg70to1050-CE205060norm--S1_Run257.h5	HF_Aug2019	
PREDNISONE	XOFYZVNMUHMLCC-BDQMTFAOSA-N	[M-H]-	357.1707479	0.767846701	0.267846701	1.267846701	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_40_MS-P4-C11_1_Rg70to1050-CE205060norm--S1_Run216.h5	HF_Aug2019	
PARACHLOROPHENOL	WXNZTHHGJRFXKQ-UHFFFAOYSA-N	[M-H]-	126.9956165	0.769100046	0.269100046	1.269100046	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_35_MS-P4-C6_1_Rg70to1050-CE205060norm--S1_Run190.h5	HF_Aug2019	
THIABENDAZOLE	WJCNZQLZVWNLKY-UHFFFAOYSA-N	[M-H]-	200.0287922	0.785403176	0.285403176	1.285403176	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_47_MS-P5-C8_1_Rg70to1050-CE102040norm--S1_Run251.h5	HF_Aug2019	
