label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
5-valerolactone	5-valerolactone	OZJPLYNZGCXSJM-UHFFFAOYSA-N	[M+H]+	101.05971	1.128224903	0.378224903	1.878224903	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05H12 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05H12 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
DMSO	DMSO	IAZDPXIOMUYVGZ-UHFFFAOYSA-N	[M+H]+	79.021211812	1.1310372109800992	0.6310372109800992	1.6310372109800992	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-S11_DMSO_A_Rg70to1050-CE102040norm-super-S1_Run430.h5	HF_Aug2019	
3-methoxy-anthranilic acid	3-methoxy-anthranilic acid	SXOPCLUOUFQBJV-UHFFFAOYSA-N	[M+H-H2O]+	150.05495	1.145071654	0.395071654	1.895071654	20	positive	none				HF_Aug2019	
3-methoxy-anthranilic acid	3-methoxy-anthranilic acid	SXOPCLUOUFQBJV-UHFFFAOYSA-N	[M+H]+	168.06552	1.148114596	0.398114596	1.898114596	20	positive	none				HF_Aug2019	
TRIAMCINOLONE	TRIAMCINOLONE	GFNANZIMVAIWHM-MGVPRKGPSA-N	[M+H]+	395.1864428	1.154126793	0.654126793	1.654126793	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_50_MS-P5-C11_1_Rg70to1050-CE102040norm--S1_Run264.h5	HF_Aug2019	
lipoamide	lipoamide	FCCDDURTIIUXBY-UHFFFAOYSA-N	[M-e]+	205.05896	1.161319265	0.411319265	1.911319265	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05F05 2. MZRT: m/z-rt manually verified 3. PEAK: in void, low intensity, choppy 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05F05 2. MZRT: m/z-rt manually verified 3. PEAK: in void, low intensity, choppy 4. SPECTRUM: none				HF_Aug2019	
abscisic acid	abscisic acid	JLIDBLDQVAYHNE-YKALOCIXSA-N	[M+H]+	265.14344	1.161401625	0.411401625	1.911401625	20	positive	STANDARD ANNOTATION: 1. SOURCE: NMLC0802 2. MZRT: m/z-rt manually verified 3. PEAK: split peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLC0802 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
abscisic acid	abscisic acid	JLIDBLDQVAYHNE-YKALOCIXSA-N	[M+H-H2O]+	247.13287	1.161401625	0.411401625	1.911401625	20	positive	STANDARD ANNOTATION: 1. SOURCE: NMLC0802 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLC0802 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
theobromine	theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N	[M+H]+	181.072	1.161558079	0.411558079	1.911558079	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04D12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: double peak 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04D12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: double peak 4. SPECTRUM: perfect msms				HF_Aug2019	
lumichrome	lumichrome	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	[M+H]+	243.08765	1.178239899	0.428239899	1.928239899	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfectly matches metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfectly matches metatlas				HF_Aug2019	
anthranilic acid	anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N	[M+H-H2O]+	120.04439	1.180367367	0.430367367	1.930367367	20	positive	none				HF_Aug2019	
thiopurine s-methylether	thiopurine s-methylether	UIJIQXGRFSPYQW-UHFFFAOYSA-N	[M+H]+	167.03859	1.182560194	0.432560194	1.932560194	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05D11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: split peak +/- 0.2min near void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05D11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak +/- 0.2min near void 4. SPECTRUM: none				HF_Aug2019	
cortisol	cortisol	JYGXADMDTFJGBT-VWUMJDOOSA-N	[M+H]+	363.2166	1.182587992	0.432587992	1.932587992	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: double peak, separate - check MSMS for both 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: double peak, separate - check MSMS for both 4. SPECTRUM: perfect msms				HF_Aug2019	
methyl indole-3-acetic acid	methyl indole-3-acetic acid	KTHADMDGDNYQRX-UHFFFAOYSA-N	[M+H]+	190.08626	1.186651228	0.436651228	1.936651228	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06C05 2. MZRT: m/z-rt manually verified 3. PEAK: 2nd of split peak, close to void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06C05 2. MZRT: m/z-rt manually verified 3. PEAK: 2nd of split peak, close to void 4. SPECTRUM: none				HF_Aug2019	
theophylline	theophylline	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	[M+H]+	181.072	1.186735614	0.436735614	1.936735614	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: split peak near void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: split peak near void 4. SPECTRUM: none				HF_Aug2019	
paraxanthine	paraxanthine	QUNWUDVFRNGTCO-UHFFFAOYSA-N	[M+H]+	181.072	1.186759776	0.436759776	1.936759776	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: split peak near void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: split peak near void 4. SPECTRUM: none				HF_Aug2019	
melatonin	melatonin	DRLFMBDRBRZALE-UHFFFAOYSA-N	[M+H]+	233.12845	1.186779134	0.436779134	1.936779134	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: nice but split, 2nd peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: nice but split, 2nd peak 4. SPECTRUM: none				HF_Aug2019	
chenodeoxycholic acid	chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N	[2M+H]+	785.5926	1.186993709	0.436993709	1.936993709	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA07A05 2. MZRT: m/z-rt manually verified 3. PEAK: double peak near void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak near void 4. SPECTRUM: perfect msms				HF_Aug2019	
chenodeoxycholic acid	chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N	[M+H-H2O]+	375.28937	1.186993709	0.436993709	1.936993709	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA07A05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak near void 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA07A05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak near void 4. SPECTRUM: perfect msms				HF_Aug2019	
7,8-dihydroxy-6-methoxycoumarin	7,8-dihydroxy-6-methoxycoumarin	HAVWRBANWNTOJX-UHFFFAOYSA-N	[M+H]+	209.04445	1.187167288	0.437167288	1.937167288	20	positive	split peak near solvent front				HF_Aug2019	
CHLOROTHIAZIDE	CHLOROTHIAZIDE	JBMKAUGHUNFTOL-UHFFFAOYSA-N	[M+H]+	295.9561014	1.207259272	0.707259272	1.707259272	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_6_MS-P1-C7_1_Rg70to1050-CE102040norm--S1_Run39.h5	HF_Aug2019	
SULFAMETHIZOLE	SULFAMETHIZOLE	VACCAVUAMIDAGB-UHFFFAOYSA-N	[M+H]+	271.0317936	1.213861143	0.713861143	1.713861143	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_43_MS-P5-C4_1_Rg70to1050-CE205060norm--S1_Run229.h5	HF_Aug2019	
N6-(delta2-isopentenyl)-adenine	N6-(delta2-isopentenyl)-adenine	HYVABZIGRDEKCD-UHFFFAOYSA-N	[M+H]+	204.12437	1.215908888	0.465908888	1.965908888	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05F02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: double peak, separate mostly 4. SPECTRUM: perfect msms, mona has a binning issue; STANDARD ANNOTATION: 1. SOURCE: IROA05F02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: double peak, separate mostly 4. SPECTRUM: perfect msms, mona has a binning issue				HF_Aug2019	
indole-3-acetamide	indole-3-acetamide	ZOAMBXDOGPRZLP-UHFFFAOYSA-N	[M+H]+	175.08659	1.22010809	0.47010809	1.97010809	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05F12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05F12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
nicotinamide	nicotinamide	DFPAKSUCGFBDDF-UHFFFAOYSA-N	[M+H]+	123.05529	1.224396021	0.474396021	1.974396021	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01E11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: left shoulder, close to void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01E11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: left shoulder, close to void 4. SPECTRUM: none				HF_Aug2019	
2-methyl-6-nitro-4(1H)-quinolone	2-methyl-6-nitro-4(1H)-quinolone	RTYZYMGYCRYVGF-UHFFFAOYSA-N	[M+H]+	205.06077	1.231834533	0.481834533	1.981834533	20	positive	split peak near solvent front				HF_Aug2019	
Indole-3-pyruvic acid	Indole-3-pyruvic acid	RSTKLPZEZYGQPY-UHFFFAOYSA-N	[M+H]+	204.065519148	1.2325167289723482	0.7325167289723482	1.7325167289723482	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401_POS_MS2_RefStd-5_Indole3Pyruvate-10ugml_1_Rg70to1050-CE102040norm-RefStd-S1_Run257.h5	HF_Aug2019	
DYPHYLLINE	DYPHYLLINE	KSCFJBIXMNOVSH-UHFFFAOYSA-N	[M+H]+	255.1087809	1.236422778	0.736422778	1.736422778	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_14_MS-P2-C5_1_Rg70to1050-CE102040norm--S1_Run80.h5	HF_Aug2019	
5-hydroxyindoleacetic acid	5-hydroxyindoleacetic acid	DUUGKQCEGZLZNO-UHFFFAOYSA-N	[M+H]+	192.06552	1.237091516	0.487091516	1.987091516	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06E08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06E08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
quinoline	quinoline	SMWDFEZZVXVKRB-UHFFFAOYSA-N	[M+NH4]+	147.09167	1.241259751	0.491259751	1.991259751	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA07E05 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07E05 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
protoporphyrin	protoporphyrin	ZCFFYALKHPIRKJ-UHFFFAOYSA-N	[M-e]+	562.25746	1.245789403	0.495789403	1.995789403	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA07A12 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A12 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
protoporphyrin	protoporphyrin	ZCFFYALKHPIRKJ-UHFFFAOYSA-N	[M+H]+	563.26528	1.245789403	0.495789403	1.995789403	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA07A12 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A12 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
CANAGLIFLOZIN	CANAGLIFLOZIN	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N	[M+NH4]+	462.1744961	1.248469859	0.748469859	1.748469859	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_25_MS-P3-C6_1_Rg70to1050-CE102040norm--S1_Run136.h5	HF_Aug2019	
TAMOXIFEN CITRATE (peak1)	TAMOXIFEN CITRATE (peak1)	NKANXQFJJICGDU-QPLCGJKRSA-N	[M+H]+	372.2321905	1.250142488	0.750142488	1.750142488	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_41_MS-P5-C2_1_Rg70to1050-CE102040norm--S1_Run218.h5	HF_Aug2019	
Ferulic Acid	Ferulic Acid	KSEBMYQBYZTDHS-HWKANZROSA-N	[M-H2O+H]+	177.0546198	1.255389605	0.755389605	1.755389605	5	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05D08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms			/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_POS_MS2_RefStd-7_FerulicAcid_1_Rg70to1050-CE205060norm-10ugmL-S1_Run407.h5	HF_Aug2019	
thymine	thymine	RWQNBRDOKXIBIV-UHFFFAOYSA-N	[M+H]+	127.0502	1.25799346	0.50799346	2.00799346	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01E05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: choppy w shoulders, close to void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
SULINDAC	SULINDAC	MLKXDPUZXIRXEP-MFOYZWKCSA-N	[M+H]+	357.0955196	1.264092871	0.764092871	1.764092871	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_50_MS-P5-C11_1_Rg70to1050-CE102040norm--S1_Run264.h5	HF_Aug2019	
Indole-3-acetamide	Indole-3-acetamide	ZOAMBXDOGPRZLP-UHFFFAOYSA-N	[M+H]+	175.08658893999998	1.265645162480871	0.7656451624808711	1.765645162480871	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401_POS_MS2_RefStd-3_Indole3Acetamide-10ugml_1_Rg70to1050-CE205060norm-RefStd-S1_Run248.h5	HF_Aug2019	
2,4-dihydroxypteridine	2,4-dihydroxypteridine	UYEUUXMDVNYCAM-UHFFFAOYSA-N	[M+H]+	165.0407	1.27477603	0.52477603	2.02477603	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04A05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04A05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
SULFINPYRAZONE	SULFINPYRAZONE	MBGGBVCUIVRRBF-UHFFFAOYSA-N	[M+H]+	405.1267395	1.285296214	0.785296214	1.785296214	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_48_MS-P5-C9_1_Rg70to1050-CE102040norm--S1_Run254.h5	HF_Aug2019	
ferulic acid	ferulic acid	KSEBMYQBYZTDHS-HWKANZROSA-N	[M+H]+	195.06519	1.291754673	0.541754673	2.041754673	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05D08 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05D08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
ferulic acid	ferulic acid	KSEBMYQBYZTDHS-HWKANZROSA-N	[M+H-H2O]+	177.05462	1.291754673	0.541754673	2.041754673	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05D08 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05D08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
N-acetylserotonin	N-acetylserotonin	MVAWJSIDNICKHF-UHFFFAOYSA-N	[M+H]+	219.1128	1.308755291	0.558755291	2.058755291	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but in void 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but in void 4. SPECTRUM: none				HF_Aug2019	
Anthranilic acid	Anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N	[M-H2O+H]+	120.044389464	1.3304472957581517	0.8304472957581517	1.830447295758152	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401_POS_MS2_RefStd-7_AnthranilicAcid-10ugml_1_Rg70to1050-CE102040norm-RefStd-S1_Run268.h5	HF_Aug2019	
Anthranilic acid	Anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N	[M+H]+	138.054954464	1.330591318698276	0.8305913186982761	1.830591318698276	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401_POS_MS2_RefStd-7_AnthranilicAcid-10ugml_1_Rg70to1050-CE205060norm-RefStd-S1_Run269.h5	HF_Aug2019	
NOVOBIOCIN SODIUM	NOVOBIOCIN SODIUM	YJQPYGGHQPGBLI-KGSXXDOSSA-N	[M+H]+	613.239186	1.330855761	0.830855761	1.830855761	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_33_MS-P4-C4_1_Rg70to1050-CE205060norm--S1_Run178.h5	HF_Aug2019	
2-hydroxypyridine	2-hydroxypyridine	UBQKCCHYAOITMY-UHFFFAOYSA-N	[M+H]+	96.04439	1.337947848	0.587947848	2.087947848	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
ISONIAZID	ISONIAZID	QRXWMOHMRWLFEY-UHFFFAOYSA-N	[M+H]+	138.0661878	1.351176467	0.851176467	1.851176467	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_29_MS-P3-C10_1_Rg70to1050-CE205060norm--S1_Run158.h5	HF_Aug2019	
Sinapic Acid	Sinapic Acid	PCMORTLOPMLEFB-UHFFFAOYSA-N	[M-H2O+H]+	207.065184484	1.3544748114084335	0.8544748114084335	1.8544748114084333	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362_POS_MS2_RefStd-9_SinapicAcid_2_Rg70to1050-CE205060norm-20ugml-S1_Run178.h5	HF_Aug2019	
N-(Phenylmethyl)-9H-purin-6-amine	N-(Phenylmethyl)-9H-purin-6-amine	NWBJYWHLCVSVIJ-UHFFFAOYSA-N	[M+H]+	226.10872	1.357275019	0.607275019	2.107275019	20	positive	split peak near solvent front				HF_Aug2019	
Indole-3-acetic acid (peak1)	Indole-3-acetic acid (peak1)	SEOVTRFCIGRIMH-UHFFFAOYSA-N	[M+H]+	176.070604528	1.3605759440350036	0.8605759440350036	1.860575944035004	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401/20260311_JGI_AE_511825_SorghAnth_final_EXP120B_HILICZ_USHXG03401_POS_MS2_RefStd-4_Indole3AA-10ugml_1_Rg70to1050-CE205060norm-RefStd-S1_Run253.h5	HF_Aug2019	
Sinapic Acid	Sinapic Acid	PCMORTLOPMLEFB-UHFFFAOYSA-N	[M+H]+	225.075749484	1.361061687812107	0.8610616878121067	1.861061687812107	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362_POS_MS2_RefStd-9_SinapicAcid_1_Rg70to1050-CE102040norm-20ugml-S1_Run177.h5	HF_Aug2019	
kinetin	kinetin	QANMHLXAZMSUEX-UHFFFAOYSA-N	[M+H]+	216.08799	1.370966446	0.620966446	2.120966446	20	positive	none				HF_Aug2019	
DIFLUNISAL	DIFLUNISAL	HUPFGZXOMWLGNK-UHFFFAOYSA-N	[M+K]+	289.0073086	1.375711793	0.875711793	1.875711793	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_16_MS-P2-C7_1_Rg70to1050-CE102040norm--S1_Run90.h5	HF_Aug2019	
uracil	uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N	[M+H]+	113.03455	1.396618646	0.646618646	2.146618646	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F03 2. MZRT: m/z-rt manually verified 3. PEAK: nice with right shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01F03 2. MZRT: m/z-rt manually verified 3. PEAK: nice with right shoulder 4. SPECTRUM: none				HF_Aug2019	
